N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
546104,2021-03-09 12:19:00,14527.0,United Kingdom,15,98.7,12:19:00,09/03/2021
559641,2021-07-11 12:31:00,13184.0,United Kingdom,376,365.02,12:31:00,11/07/2021
568595,2021-09-28 11:11:00,16681.0,United Kingdom,48,20.16,11:11:00,28/09/2021
553871,2021-05-19 14:30:00,16998.0,United Kingdom,2,7.5,14:30:00,19/05/2021
573531,2021-10-31 12:43:00,12909.0,United Kingdom,244,321.32,12:43:00,31/10/2021
547724,2021-03-25 10:42:00,13468.0,United Kingdom,34,102.7,10:42:00,25/03/2021
552820,2021-05-11 12:53:00,16644.0,United Kingdom,751,722.41,12:53:00,11/05/2021
580064,2021-12-01 13:32:00,18077.0,United Kingdom,194,255.34,13:32:00,01/12/2021
558892,2021-07-04 15:46:00,17581.0,United Kingdom,333,298.74,15:46:00,04/07/2021
543631,2021-02-10 16:17:00,14081.0,United Kingdom,344,511.0,16:17:00,10/02/2021
570648,2021-10-11 13:09:00,16086.0,United Kingdom,123,221.69,13:09:00,11/10/2021
554115,2021-05-22 15:03:00,15938.0,United Kingdom,34,92.7,15:03:00,22/05/2021
571848,2021-10-19 12:50:00,13576.0,United Kingdom,132,283.89,12:50:00,19/10/2021
552238,2021-05-06 16:48:00,14403.0,United Kingdom,129,185.31,16:48:00,06/05/2021
569632,2021-10-05 11:57:00,13808.0,United Kingdom,254,639.3,11:57:00,05/10/2021
573338,2021-10-30 11:47:00,14546.0,United Kingdom,174,476.0,11:47:00,30/10/2021
563026,2021-08-11 14:04:00,15747.0,United Kingdom,161,306.82,14:04:00,11/08/2021
566214,2021-09-09 15:10:00,14895.0,United Kingdom,4,51.0,15:10:00,09/09/2021
561242,2021-07-26 11:05:00,16258.0,United Kingdom,1323,1152.8,11:05:00,26/07/2021
576389,2021-11-15 10:05:00,12748.0,United Kingdom,1,850.5,10:05:00,15/11/2021
543180,2021-02-04 10:38:00,12410.0,Switzerland,203,625.33,10:38:00,04/02/2021
542908,2021-02-01 15:24:00,13110.0,United Kingdom,70,271.55,15:24:00,01/02/2021
549284,2021-04-07 13:37:00,15694.0,United Kingdom,36,365.4,13:37:00,07/04/2021
563748,2021-08-19 10:06:00,16170.0,United Kingdom,275,310.79,10:06:00,19/08/2021
577171,2021-11-18 10:52:00,17159.0,United Kingdom,565,612.21,10:52:00,18/11/2021
536732,2020-12-02 12:47:00,15544.0,United Kingdom,274,354.54,12:47:00,02/12/2020
547017,2021-03-18 14:51:00,13468.0,United Kingdom,24,113.35,14:51:00,18/03/2021
539666,2020-12-21 10:41:00,16029.0,United Kingdom,236,479.4,10:41:00,21/12/2020
555583,2021-06-06 09:03:00,13534.0,United Kingdom,178,304.28,09:03:00,06/06/2021
559339,2021-07-07 16:49:00,13752.0,United Kingdom,84,90.6,16:49:00,07/07/2021
552055,2021-05-06 10:32:00,16353.0,United Kingdom,240,327.96,10:32:00,06/05/2021
574479,2021-11-04 12:39:00,18035.0,United Kingdom,186,239.56,12:39:00,04/11/2021
536574,2020-12-01 15:46:00,17025.0,United Kingdom,3,17.85,15:46:00,01/12/2020
571219,2021-10-14 13:35:00,15601.0,United Kingdom,680,781.14,13:35:00,14/10/2021
564543,2021-08-25 15:49:00,16818.0,United Kingdom,113,129.75,15:49:00,25/08/2021
578292,2021-11-23 14:35:00,13174.0,United Kingdom,425,708.76,14:35:00,23/11/2021
539314,2020-12-16 18:20:00,13874.0,United Kingdom,180,540.45,18:20:00,16/12/2020
551847,2021-05-04 14:26:00,,United Kingdom,1,4.95,14:26:00,04/05/2021
554510,2021-05-24 15:51:00,17389.0,United Kingdom,36,336.6,15:51:00,24/05/2021
553226,2021-05-16 10:43:00,16912.0,United Kingdom,52,124.7,10:43:00,16/05/2021
562368,2021-08-04 14:06:00,16570.0,United Kingdom,260,299.52,14:06:00,04/08/2021
573665,2021-10-31 16:24:00,13982.0,United Kingdom,353,641.67,16:24:00,31/10/2021
559834,2021-07-13 10:02:00,12576.0,Poland,148,239.2,10:02:00,13/07/2021
550215,2021-04-15 10:43:00,,United Kingdom,125,876.12,10:43:00,15/04/2021
556248,2021-06-09 16:33:00,15681.0,United Kingdom,188,332.64,16:33:00,09/06/2021
569334,2021-10-03 13:53:00,12931.0,United Kingdom,1514,1909.36,13:53:00,03/10/2021
575876,2021-11-11 13:20:00,15608.0,United Kingdom,108,122.4,13:20:00,11/11/2021
580725,2021-12-05 17:13:00,15932.0,United Kingdom,394,300.22,17:13:00,05/12/2021
544187,2021-02-16 16:31:00,14107.0,United Kingdom,211,257.85,16:31:00,16/02/2021
540029,2021-01-04 13:47:00,16029.0,United Kingdom,24,90.0,13:47:00,04/01/2021
570667,2021-10-11 14:33:00,12362.0,Belgium,162,355.8,14:33:00,11/10/2021
538654,2020-12-13 15:13:00,13089.0,United Kingdom,26,91.9,15:13:00,13/12/2020
546017,2021-03-08 17:23:00,14507.0,United Kingdom,222,339.36,17:23:00,08/03/2021
578045,2021-11-22 14:43:00,17297.0,United Kingdom,67,131.78,14:43:00,22/11/2021
571510,2021-10-17 15:37:00,18241.0,United Kingdom,70,131.18,15:37:00,17/10/2021
557518,2021-06-20 17:14:00,15280.0,United Kingdom,154,113.12,17:14:00,20/06/2021
536967,2020-12-03 12:57:00,12600.0,Germany,31,76.5,12:57:00,03/12/2020
546992,2021-03-18 13:18:00,16684.0,United Kingdom,3004,4666.44,13:18:00,18/03/2021
580505,2021-12-04 13:32:00,15867.0,United Kingdom,258,285.58,13:32:00,04/12/2021
545161,2021-02-28 13:34:00,16187.0,United Kingdom,124,195.0,13:34:00,28/02/2021
554641,2021-05-25 12:06:00,17770.0,United Kingdom,58,123.3,12:06:00,25/05/2021
541259,2021-01-16 15:38:00,14404.0,United Kingdom,102,282.6,15:38:00,16/01/2021
538991,2020-12-15 11:53:00,17511.0,United Kingdom,3944,3240.4,11:53:00,15/12/2020
551270,2021-04-27 12:35:00,15891.0,United Kingdom,442,524.52,12:35:00,27/04/2021
539717,2020-12-21 13:03:00,15208.0,United Kingdom,20,65.4,13:03:00,21/12/2020
575485,2021-11-09 17:03:00,18274.0,United Kingdom,88,175.92,17:03:00,09/11/2021
540970,2021-01-12 13:52:00,14185.0,United Kingdom,6,197.65,13:52:00,12/01/2021
572484,2021-10-24 13:50:00,17220.0,United Kingdom,138,283.76,13:50:00,24/10/2021
577527,2021-11-20 13:40:00,17523.0,United Kingdom,97,188.73,13:40:00,20/11/2021
564303,2021-08-24 12:04:00,16042.0,United Kingdom,267,435.33,12:04:00,24/08/2021
561570,2021-07-28 10:24:00,14289.0,United Kingdom,26,109.26,10:24:00,28/07/2021
545410,2021-03-02 12:18:00,16670.0,United Kingdom,371,615.33,12:18:00,02/03/2021
552249,2021-05-06 19:53:00,12748.0,United Kingdom,18,35.97,19:53:00,06/05/2021
552234,2021-05-06 16:01:00,,United Kingdom,346,1520.48,16:01:00,06/05/2021
537840,2020-12-08 15:03:00,13531.0,United Kingdom,103,305.45,15:03:00,08/12/2020
539142,2020-12-16 11:35:00,14849.0,United Kingdom,107,164.6,11:35:00,16/12/2020
557803,2021-06-23 10:20:00,12704.0,Finland,157,329.56,10:20:00,23/06/2021
573005,2021-10-27 12:13:00,17414.0,United Kingdom,720,180.0,12:13:00,27/10/2021
549722,2021-04-11 15:59:00,17236.0,United Kingdom,69,118.45,15:59:00,11/04/2021
556325,2021-06-10 11:20:00,17234.0,United Kingdom,55,149.89,11:20:00,10/06/2021
538194,2020-12-10 10:52:00,17790.0,United Kingdom,1,0.95,10:52:00,10/12/2020
540404,2021-01-07 09:40:00,12947.0,United Kingdom,235,301.66,09:40:00,07/01/2021
552310,2021-05-08 15:22:00,17323.0,United Kingdom,138,155.68,15:22:00,08/05/2021
548973,2021-04-05 11:44:00,15674.0,United Kingdom,198,355.12,11:44:00,05/04/2021
553834,2021-05-19 11:47:00,15189.0,United Kingdom,162,696.1,11:47:00,19/05/2021
542275,2021-01-27 10:18:00,13089.0,United Kingdom,480,702.4,10:18:00,27/01/2021
542673,2021-01-31 12:18:00,14527.0,United Kingdom,22,101.8,12:18:00,31/01/2021
580178,2021-12-02 11:53:00,16013.0,United Kingdom,988,1852.68,11:53:00,02/12/2021
565541,2021-09-05 12:00:00,14159.0,United Kingdom,577,575.68,12:00:00,05/09/2021
562137,2021-08-03 10:04:00,12720.0,Germany,187,221.04,10:04:00,03/08/2021
551352,2021-04-28 10:20:00,16637.0,United Kingdom,140,303.62,10:20:00,28/04/2021
566018,2021-09-08 12:42:00,13137.0,United Kingdom,301,473.29,12:42:00,08/09/2021
575140,2021-11-08 15:35:00,18198.0,United Kingdom,216,303.08,15:35:00,08/11/2021
545233,2021-03-01 10:25:00,18044.0,United Kingdom,100,72.12,10:25:00,01/03/2021
569407,2021-10-04 09:12:00,15694.0,United Kingdom,426,1410.26,09:12:00,04/10/2021
544092,2021-02-16 09:03:00,17512.0,United Kingdom,62,77.5,09:03:00,16/02/2021
573157,2021-10-28 08:53:00,17669.0,United Kingdom,120,212.0,08:53:00,28/10/2021
571308,2021-10-17 10:10:00,12475.0,Germany,535,723.38,10:10:00,17/10/2021
576572,2021-11-15 13:49:00,15514.0,United Kingdom,199,355.23,13:49:00,15/11/2021
581059,2021-12-07 11:12:00,13267.0,United Kingdom,114,301.2,11:12:00,07/12/2021
575730,2021-11-10 19:53:00,14765.0,United Kingdom,113,158.61,19:53:00,10/11/2021
563709,2021-08-18 15:17:00,15472.0,United Kingdom,251,371.56,15:17:00,18/08/2021
544211,2021-02-17 11:05:00,13018.0,United Kingdom,166,331.2,11:05:00,17/02/2021
545218,2021-02-28 17:01:00,17462.0,United Kingdom,155,463.41,17:01:00,28/02/2021
581375,2021-12-08 12:36:00,16210.0,United Kingdom,1056,3599.4,12:36:00,08/12/2021
568900,2021-09-29 13:21:00,13647.0,United Kingdom,218,472.04,13:21:00,29/09/2021
576857,2021-11-16 15:52:00,12748.0,United Kingdom,142,228.58,15:52:00,16/11/2021
541800,2021-01-21 14:38:00,15235.0,United Kingdom,53,169.75,14:38:00,21/01/2021
568390,2021-09-27 10:08:00,17811.0,United Kingdom,58,132.68,10:08:00,27/09/2021
556280,2021-06-09 20:03:00,14584.0,United Kingdom,118,354.01,20:03:00,09/06/2021
553579,2021-05-18 10:39:00,13767.0,United Kingdom,12,19.8,10:39:00,18/05/2021
542429,2021-01-28 10:08:00,13330.0,United Kingdom,198,335.82,10:08:00,28/01/2021
572244,2021-10-21 15:54:00,14233.0,United Kingdom,270,503.62,15:54:00,21/10/2021
551810,2021-05-04 11:32:00,15719.0,United Kingdom,123,231.27,11:32:00,04/05/2021
555343,2021-06-02 11:42:00,15918.0,United Kingdom,87,192.23,11:42:00,02/06/2021
554507,2021-05-24 15:29:00,15513.0,United Kingdom,228,317.16,15:29:00,24/05/2021
553191,2021-05-15 13:22:00,13118.0,United Kingdom,50,185.22,13:22:00,15/05/2021
553845,2021-05-19 12:38:00,17675.0,United Kingdom,216,727.0,12:38:00,19/05/2021
537653,2020-12-07 15:54:00,17897.0,United Kingdom,84,268.73,15:54:00,07/12/2020
580159,2021-12-02 10:45:00,17942.0,United Kingdom,38,77.5,10:45:00,02/12/2021
574323,2021-11-03 19:50:00,16438.0,United Kingdom,59,114.91,19:50:00,03/11/2021
537212,2020-12-05 15:21:00,12720.0,Germany,299,473.39,15:21:00,05/12/2020
560212,2021-07-15 14:58:00,14722.0,United Kingdom,120,187.92,14:58:00,15/07/2021
566442,2021-09-12 15:29:00,14732.0,United Kingdom,175,308.89,15:29:00,12/09/2021
540907,2021-01-12 11:52:00,13488.0,United Kingdom,766,1358.29,11:52:00,12/01/2021
572350,2021-10-24 11:33:00,15516.0,United Kingdom,18,47.4,11:33:00,24/10/2021
579007,2021-11-28 09:11:00,17924.0,United Kingdom,96,163.68,09:11:00,28/11/2021
553064,2021-05-13 11:39:00,13018.0,United Kingdom,23,51.4,11:39:00,13/05/2021
560872,2021-07-21 14:41:00,14745.0,United Kingdom,269,338.03,14:41:00,21/07/2021
541604,2021-01-19 17:23:00,14572.0,United Kingdom,182,335.63,17:23:00,19/01/2021
565201,2021-09-01 16:41:00,14907.0,United Kingdom,374,676.36,16:41:00,01/09/2021
565212,2021-09-01 17:14:00,12828.0,United Kingdom,25,77.31,17:14:00,01/09/2021
579990,2021-12-01 11:20:00,14804.0,United Kingdom,121,353.27,11:20:00,01/12/2021
580177,2021-12-02 11:50:00,14292.0,United Kingdom,12,24.96,11:50:00,02/12/2021
565767,2021-09-06 14:28:00,,United Kingdom,610,2812.84,14:28:00,06/09/2021
550305,2021-04-17 10:27:00,17920.0,United Kingdom,560,417.93,10:27:00,17/04/2021
557502,2021-06-20 15:32:00,,United Kingdom,460,2192.19,15:32:00,20/06/2021
538312,2020-12-10 13:48:00,16727.0,United Kingdom,177,272.82,13:48:00,10/12/2020
550964,2021-04-21 16:48:00,15856.0,United Kingdom,377,504.9,16:48:00,21/04/2021
574674,2021-11-06 12:30:00,14404.0,United Kingdom,58,126.8,12:30:00,06/11/2021
536608,2020-12-02 09:37:00,12855.0,United Kingdom,30,38.1,09:37:00,02/12/2020
541276,2021-01-17 11:34:00,15316.0,United Kingdom,100,165.0,11:34:00,17/01/2021
547349,2021-03-22 12:02:00,15132.0,United Kingdom,259,313.77,12:02:00,22/03/2021
557792,2021-06-22 16:44:00,16987.0,United Kingdom,39,302.25,16:44:00,22/06/2021
538513,2020-12-12 14:21:00,15454.0,United Kingdom,86,179.1,14:21:00,12/12/2020
536621,2020-12-02 10:35:00,13108.0,United Kingdom,298,350.06,10:35:00,02/12/2020
576352,2021-11-14 15:51:00,16478.0,United Kingdom,50,95.1,15:51:00,14/11/2021
577331,2021-11-18 14:23:00,14667.0,United Kingdom,370,467.57,14:23:00,18/11/2021
536586,2020-12-01 16:25:00,18229.0,United Kingdom,44,344.2,16:25:00,01/12/2020
562437,2021-08-04 17:58:00,13047.0,United Kingdom,309,447.93,17:58:00,04/08/2021
564066,2021-08-22 15:05:00,17703.0,United Kingdom,198,261.82,15:05:00,22/08/2021
539213,2020-12-16 12:23:00,12877.0,United Kingdom,170,150.06,12:23:00,16/12/2020
570255,2021-10-10 09:41:00,17648.0,United Kingdom,198,690.11,09:41:00,10/10/2021
581448,2021-12-08 17:24:00,15208.0,United Kingdom,48,207.6,17:24:00,08/12/2021
556197,2021-06-09 12:27:00,18065.0,United Kingdom,114,202.38,12:27:00,09/06/2021
576860,2021-11-16 15:58:00,17602.0,United Kingdom,639,769.36,15:58:00,16/11/2021
562922,2021-08-10 14:26:00,12594.0,Italy,521,721.95,14:26:00,10/08/2021
567146,2021-09-16 15:09:00,,United Kingdom,25,10.5,15:09:00,16/09/2021
551584,2021-05-03 11:22:00,15620.0,United Kingdom,205,450.52,11:22:00,03/05/2021
562955,2021-08-11 10:14:00,,United Kingdom,2501,16677.26,10:14:00,11/08/2021
557897,2021-06-23 14:25:00,13881.0,United Kingdom,189,382.25,14:25:00,23/06/2021
539400,2020-12-17 12:00:00,12971.0,United Kingdom,24,53.4,12:00:00,17/12/2020
576096,2021-11-14 09:20:00,13549.0,United Kingdom,26,86.0,09:20:00,14/11/2021
550212,2021-04-15 10:41:00,,United Kingdom,46,425.61,10:41:00,15/04/2021
580133,2021-12-01 18:43:00,15531.0,United Kingdom,265,485.13,18:43:00,01/12/2021
578621,2021-11-24 15:26:00,13719.0,United Kingdom,82,121.66,15:26:00,24/11/2021
548330,2021-03-30 13:26:00,14810.0,United Kingdom,65,136.99,13:26:00,30/03/2021
538515,2020-12-12 14:43:00,17937.0,United Kingdom,564,1393.56,14:43:00,12/12/2020
544202,2021-02-17 10:29:00,,United Kingdom,80,565.54,10:29:00,17/02/2021
567095,2021-09-16 13:03:00,17049.0,United Kingdom,283,635.19,13:03:00,16/09/2021
544837,2021-02-24 10:29:00,15910.0,United Kingdom,141,161.41,10:29:00,24/02/2021
573165,2021-10-28 09:12:00,16164.0,United Kingdom,136,245.36,09:12:00,28/10/2021
548466,2021-03-31 12:19:00,16386.0,United Kingdom,26,61.1,12:19:00,31/03/2021
577256,2021-11-18 12:25:00,15530.0,United Kingdom,284,333.62,12:25:00,18/11/2021
573508,2021-10-31 12:11:00,12552.0,Italy,85,317.82,12:11:00,31/10/2021
575985,2021-11-13 14:09:00,17841.0,United Kingdom,241,515.55,14:09:00,13/11/2021
559318,2021-07-07 14:08:00,18013.0,United Kingdom,261,177.21,14:08:00,07/07/2021
566025,2021-09-08 12:55:00,17634.0,United Kingdom,65,159.79,12:55:00,08/09/2021
551957,2021-05-05 12:24:00,16949.0,United Kingdom,66,303.54,12:24:00,05/05/2021
561000,2021-07-22 14:16:00,,United Kingdom,2,3.3,14:16:00,22/07/2021
579549,2021-11-30 10:45:00,13203.0,United Kingdom,196,163.22,10:45:00,30/11/2021
560237,2021-07-17 11:27:00,15281.0,United Kingdom,13,49.55,11:27:00,17/07/2021
575967,2021-11-13 12:40:00,16794.0,United Kingdom,1,2.95,12:40:00,13/11/2021
547377,2021-03-22 14:43:00,13050.0,United Kingdom,273,401.35,14:43:00,22/03/2021
577699,2021-11-21 12:06:00,13971.0,United Kingdom,234,400.7,12:06:00,21/11/2021
536640,2020-12-02 11:45:00,,United Kingdom,11,45.85,11:45:00,02/12/2020
562431,2021-08-04 17:37:00,13069.0,United Kingdom,29,47.29,17:37:00,04/08/2021
575492,2021-11-10 08:06:00,18236.0,United Kingdom,64,108.5,08:06:00,10/11/2021
541474,2021-01-18 11:51:00,16997.0,United Kingdom,200,390.0,11:51:00,18/01/2021
553895,2021-05-19 17:18:00,15271.0,United Kingdom,70,116.5,17:18:00,19/05/2021
555413,2021-06-03 09:50:00,17994.0,United Kingdom,169,228.63,09:50:00,03/06/2021
579980,2021-12-01 11:16:00,13263.0,United Kingdom,76,136.85,11:16:00,01/12/2021
579792,2021-11-30 15:43:00,12714.0,France,811,1319.16,15:43:00,30/11/2021
562225,2021-08-03 14:36:00,,United Kingdom,3,4.75,14:36:00,03/08/2021
542921,2021-02-02 07:58:00,15838.0,United Kingdom,150,277.5,07:58:00,02/02/2021
557768,2021-06-22 14:26:00,,United Kingdom,1,3.01,14:26:00,22/06/2021
558085,2021-06-26 11:53:00,13021.0,United Kingdom,173,387.47,11:53:00,26/06/2021
576503,2021-11-15 11:56:00,17540.0,United Kingdom,130,310.1,11:56:00,15/11/2021
553016,2021-05-12 18:58:00,12748.0,United Kingdom,2,7.5,18:58:00,12/05/2021
550291,2021-04-15 15:17:00,13720.0,United Kingdom,46,165.9,15:17:00,15/04/2021
539077,2020-12-16 08:05:00,13089.0,United Kingdom,177,314.55,08:05:00,16/12/2020
536576,2020-12-01 16:11:00,13777.0,United Kingdom,1122,2558.42,16:11:00,01/12/2020
545074,2021-02-28 09:28:00,17655.0,United Kingdom,278,306.7,09:28:00,28/02/2021
546923,2021-03-18 10:03:00,16716.0,United Kingdom,24,166.8,10:03:00,18/03/2021
541224,2021-01-14 14:45:00,12474.0,Germany,71,201.9,14:45:00,14/01/2021
558933,2021-07-05 10:39:00,16098.0,United Kingdom,67,289.95,10:39:00,05/07/2021
567170,2021-09-18 12:40:00,13566.0,United Kingdom,343,585.18,12:40:00,18/09/2021
570243,2021-10-09 15:47:00,15606.0,United Kingdom,130,480.78,15:47:00,09/10/2021
557290,2021-06-19 13:01:00,16880.0,United Kingdom,16,6.95,13:01:00,19/06/2021
558092,2021-06-26 12:54:00,14808.0,United Kingdom,20,172.89,12:54:00,26/06/2021
551983,2021-05-05 14:32:00,17735.0,United Kingdom,335,562.29,14:32:00,05/05/2021
540370,2021-01-06 16:25:00,13094.0,United Kingdom,72,76.32,16:25:00,06/01/2021
578225,2021-11-23 11:51:00,17700.0,United Kingdom,441,852.81,11:51:00,23/11/2021
569141,2021-09-30 15:02:00,13021.0,United Kingdom,157,441.61,15:02:00,30/09/2021
563565,2021-08-17 14:22:00,17338.0,United Kingdom,420,946.74,14:22:00,17/08/2021
542065,2021-01-25 12:03:00,14527.0,United Kingdom,14,90.9,12:03:00,25/01/2021
576601,2021-11-15 15:10:00,14595.0,United Kingdom,22,81.54,15:10:00,15/11/2021
568346,2021-09-26 15:28:00,14096.0,United Kingdom,937,3671.44,15:28:00,26/09/2021
554526,2021-05-24 17:24:00,,United Kingdom,103,174.5,17:24:00,24/05/2021
566592,2021-09-13 14:53:00,15201.0,United Kingdom,296,303.28,14:53:00,13/09/2021
580680,2021-12-05 14:51:00,13001.0,United Kingdom,305,591.01,14:51:00,05/12/2021
539013,2020-12-15 13:29:00,,United Kingdom,3,38.25,13:29:00,15/12/2020
557231,2021-06-17 14:09:00,,United Kingdom,379,1940.53,14:09:00,17/06/2021
553040,2021-05-13 08:58:00,15981.0,United Kingdom,84,231.4,08:58:00,13/05/2021
542622,2021-01-31 09:09:00,,United Kingdom,315,1321.39,09:09:00,31/01/2021
548567,2021-04-01 10:34:00,17965.0,United Kingdom,87,270.1,10:34:00,01/04/2021
547553,2021-03-23 16:00:00,15644.0,United Kingdom,21,36.4,16:00:00,23/03/2021
556814,2021-06-15 08:34:00,14852.0,United Kingdom,34,153.24,08:34:00,15/06/2021
576321,2021-11-14 14:59:00,14953.0,United Kingdom,225,289.82,14:59:00,14/11/2021
544687,2021-02-22 17:25:00,13184.0,United Kingdom,134,212.52,17:25:00,22/02/2021
556480,2021-06-12 12:55:00,13617.0,United Kingdom,113,131.11,12:55:00,12/06/2021
551009,2021-04-26 09:50:00,,United Kingdom,146,1065.19,09:50:00,26/04/2021
574313,2021-11-03 17:45:00,13267.0,United Kingdom,173,367.69,17:45:00,03/11/2021
546667,2021-03-15 15:31:00,14735.0,United Kingdom,90,236.1,15:31:00,15/03/2021
541271,2021-01-17 11:12:00,12388.0,Australia,204,431.3,11:12:00,17/01/2021
538378,2020-12-12 11:26:00,14577.0,United Kingdom,131,346.9,11:26:00,12/12/2020
552042,2021-05-06 09:00:00,13952.0,United Kingdom,545,1208.31,09:00:00,06/05/2021
566647,2021-09-14 11:21:00,18001.0,United Kingdom,285,252.23,11:21:00,14/09/2021
564859,2021-08-31 09:55:00,14057.0,United Kingdom,216,386.64,09:55:00,31/08/2021
575604,2021-11-10 12:32:00,16011.0,United Kingdom,120,256.2,12:32:00,10/11/2021
570680,2021-10-11 15:36:00,13969.0,United Kingdom,486,899.07,15:36:00,11/10/2021
551137,2021-04-26 13:05:00,15581.0,United Kingdom,64,172.75,13:05:00,26/04/2021
536988,2020-12-03 15:05:00,17238.0,United Kingdom,100,254.39,15:05:00,03/12/2020
536992,2020-12-03 15:16:00,15769.0,United Kingdom,36,91.8,15:16:00,03/12/2020
574672,2021-11-06 12:25:00,13532.0,United Kingdom,129,210.31,12:25:00,06/11/2021
553846,2021-05-19 12:40:00,15738.0,United Kingdom,155,299.45,12:40:00,19/05/2021
568137,2021-09-25 10:34:00,12488.0,France,169,553.39,10:34:00,25/09/2021
559362,2021-07-08 08:43:00,12635.0,Germany,399,683.64,08:43:00,08/07/2021
575656,2021-11-10 14:29:00,13319.0,United Kingdom,777,1855.99,14:29:00,10/11/2021
539758,2020-12-21 16:58:00,,United Kingdom,1,4.25,16:58:00,21/12/2020
547006,2021-03-18 14:22:00,,United Kingdom,3,10.15,14:22:00,18/03/2021
562951,2021-08-11 09:57:00,14462.0,United Kingdom,108,252.62,09:57:00,11/08/2021
554700,2021-05-26 09:18:00,12613.0,Germany,79,139.03,09:18:00,26/05/2021
577322,2021-11-18 13:45:00,17888.0,United Kingdom,200,72.0,13:45:00,18/11/2021
581412,2021-12-08 14:38:00,14415.0,United Kingdom,694,1095.95,14:38:00,08/12/2021
571038,2021-10-13 12:58:00,15511.0,United Kingdom,52,192.35,12:58:00,13/10/2021
554484,2021-05-24 13:02:00,13854.0,United Kingdom,156,302.88,13:02:00,24/05/2021
540405,2021-01-07 09:50:00,14828.0,United Kingdom,968,582.0,09:50:00,07/01/2021
547883,2021-03-28 08:40:00,14755.0,United Kingdom,184,307.76,08:40:00,28/03/2021
545067,2021-02-27 14:49:00,17894.0,United Kingdom,64,258.4,14:49:00,27/02/2021
552840,2021-05-11 14:25:00,12901.0,United Kingdom,116,36.24,14:25:00,11/05/2021
558964,2021-07-05 10:58:00,14235.0,United Kingdom,363,449.81,10:58:00,05/07/2021
564308,2021-08-24 12:36:00,13901.0,United Kingdom,383,442.89,12:36:00,24/08/2021
545854,2021-03-07 13:51:00,14817.0,United Kingdom,374,580.79,13:51:00,07/03/2021
555726,2021-06-06 16:23:00,12540.0,Spain,173,357.99,16:23:00,06/06/2021
568331,2021-09-26 14:25:00,16600.0,United Kingdom,202,115.74,14:25:00,26/09/2021
541288,2021-01-17 13:21:00,14525.0,United Kingdom,135,264.65,13:21:00,17/01/2021
542858,2021-02-01 11:40:00,17228.0,United Kingdom,175,123.43,11:40:00,01/02/2021
552442,2021-05-09 13:03:00,14667.0,United Kingdom,102,342.78,13:03:00,09/05/2021
568057,2021-09-23 12:56:00,,United Kingdom,360,2420.57,12:56:00,23/09/2021
577720,2021-11-21 12:21:00,16013.0,United Kingdom,530,1809.7,12:21:00,21/11/2021
552139,2021-05-06 11:55:00,14659.0,United Kingdom,86,162.24,11:55:00,06/05/2021
565450,2021-09-04 15:22:00,17722.0,United Kingdom,172,323.16,15:22:00,04/09/2021
564640,2021-08-26 13:00:00,14837.0,United Kingdom,338,388.12,13:00:00,26/08/2021
551392,2021-04-28 12:07:00,13229.0,United Kingdom,63,160.95,12:07:00,28/04/2021
561632,2021-07-28 14:30:00,15639.0,United Kingdom,323,425.32,14:30:00,28/07/2021
550130,2021-04-14 13:17:00,14390.0,United Kingdom,207,503.33,13:17:00,14/04/2021
543788,2021-02-11 17:06:00,15061.0,United Kingdom,2,2.42,17:06:00,11/02/2021
576634,2021-11-16 09:28:00,13297.0,United Kingdom,44,94.56,09:28:00,16/11/2021
559920,2021-07-13 15:31:00,12415.0,Australia,24,61.2,15:31:00,13/07/2021
556905,2021-06-15 13:05:00,16904.0,United Kingdom,168,336.11,13:05:00,15/06/2021
571595,2021-10-18 10:52:00,15971.0,United Kingdom,230,701.0,10:52:00,18/10/2021
550656,2021-04-20 08:07:00,17652.0,United Kingdom,312,409.94,08:07:00,20/04/2021
564173,2021-08-23 14:23:00,12567.0,France,406,851.06,14:23:00,23/08/2021
537462,2020-12-07 10:06:00,17228.0,United Kingdom,89,172.65,10:06:00,07/12/2020
552044,2021-05-06 09:14:00,17423.0,United Kingdom,314,449.42,09:14:00,06/05/2021
544612,2021-02-22 10:43:00,18087.0,United Kingdom,3906,3202.92,10:43:00,22/02/2021
576971,2021-11-17 11:51:00,14032.0,United Kingdom,200,312.92,11:51:00,17/11/2021
575697,2021-11-10 16:51:00,16094.0,United Kingdom,60,77.64,16:51:00,10/11/2021
547367,2021-03-22 13:11:00,15437.0,United Kingdom,79,200.16,13:11:00,22/03/2021
571900,2021-10-19 14:26:00,13263.0,United Kingdom,1,15.0,14:26:00,19/10/2021
556056,2021-06-08 13:35:00,17841.0,United Kingdom,261,426.05,13:35:00,08/06/2021
566981,2021-09-16 10:02:00,15498.0,United Kingdom,152,373.9,10:02:00,16/09/2021
578934,2021-11-27 12:47:00,14577.0,United Kingdom,73,213.07,12:47:00,27/11/2021
579530,2021-11-30 09:00:00,14794.0,United Kingdom,154,288.36,09:00:00,30/11/2021
573245,2021-10-28 12:08:00,17841.0,United Kingdom,233,403.25,12:08:00,28/10/2021
548506,2021-03-31 14:42:00,18037.0,United Kingdom,2,3.9,14:42:00,31/03/2021
546165,2021-03-10 10:08:00,18183.0,United Kingdom,120,312.8,10:08:00,10/03/2021
557144,2021-06-17 10:17:00,13113.0,United Kingdom,128,600.08,10:17:00,17/06/2021
